Date,Zip code,# in Group,# New,# Returns,Temperature,Weather
5/21/2017,11204,5,,5,64,Sunny
5/21/2017,11220,3,,3,64,Sunny
5/21/2017,Australia,1,,,64,Sunny
5/21/2017,11372,4,4,,64,Sunny
5/21/2017,10314,4,,4,64,Sunny
5/21/2017,11231,2,2,,64,Sunny
5/21/2017,10025,4,4,,64,Sunny
5/21/2017,7065,1,1,,64,Sunny
5/21/2017,11201,2,,2,64,Sunny
5/21/2017,10010,5,5,,64,Sunny
5/21/2017,4698,3,3,,64,Sunny
5/21/2017,11234,6,,6,64,Sunny
5/21/2017,10463,1,,1,64,Sunny
5/21/2017,11201,1,1,,64,Sunny
5/21/2017,11201,3,1,2,64,Sunny
5/21/2017,11201,2,2,,64,Sunny
5/21/2017,Belgium,1,1,,64,Sunny
5/21/2017,11216,1,1,,64,Sunny
5/21/2017,Canada,1,1,,64,Sunny
5/21/2017,11201,3,,3,64,Sunny
5/21/2017,11201,2,,2,64,Sunny
5/21/2017,11223,6,6,,64,Sunny
5/21/2017,90210,1,1,,64,Sunny
5/21/2017,11249,1,1,,64,Sunny
5/21/2017,11204,5,5,,64,Sunny
5/21/2017,11201,4,,4,64,Sunny
5/21/2017,11233,2,2,,64,Sunny
5/21/2017,11216,3,3,,64,Sunny
5/21/2017,11201,4,,4,64,Sunny
5/21/2017,France,4,4,,64,Sunny
5/21/2017,11229,5,5,,64,Sunny
5/21/2017,11211,5,5,,64,Sunny
5/21/2017,11201,2,,2,64,Sunny
5/23/2017,11201,2,,2,68,cloudy
5/23/2017,11201,2,,2,68,cloudy
5/23/2017,11201,3,,3,68,cloudy
5/23/2017,11201,3,,3,68,cloudy
5/23/2017,11201,2,,2,68,cloudy
5/23/2017,11201,2,,2,68,cloudy
5/23/2017,11201,2,,2,68,cloudy
5/25/2017,12201,3,,3,59,Rain
5/25/2017,78705,1,1,,,
5/25/2017,Korea,2,2,,,
5/25/2017,11201,2,,2,,
5/27/2017,11201,2,,2,71,Sunny
5/27/2017,10472,2,,2,71,Sunny
5/27/2017,11211,2,,2,71,Sunny
5/27/2017,11249,2,,2,71,Sunny
5/27/2017,11237,1,1,,71,Sunny
5/27/2017,77024,2,2,,71,Sunny
5/27/2017,venezuela,2,2,,71,Sunny
5/27/2017,11205,2,,2,71,Sunny
5/27/2017,11209,1,1,,71,Sunny
5/27/2017,10027,1,1,,71,Sunny
5/27/2017,2135,1,,,71,Sunny
5/27/2017,11215,5,5,,71,Sunny
5/27/2017,11208,2,2,,71,Sunny
5/27/2017,11208,3,3,,71,Sunny
5/27/2017,11372,5,5,,71,Sunny
5/27/2017,11202,2,2,,71,Sunny
5/27/2017,11203,1,1,,71,Sunny
5/27/2017,11235,2,2,,71,Sunny
5/27/2017,11231,3,3,,71,Sunny
5/27/2017,11360,3,3,,71,Sunny
5/27/2017,11206,2,,2,71,Sunny
5/27/2017,10128,3,3,,71,Sunny
5/27/2017,11215,4,4,,71,Sunny
5/27/2017,11201,2,,2,71,Sunny
5/28/2017,11215,4,,4,69,Partly Cloudy
5/28/2017,11201,4,4,,69,Partly Cloudy
5/28/2017,10025,2,2,,69,Partly Cloudy
5/28/2017,34102,1,1,,69,Partly Cloudy
5/28/2017,11373,3,,3,69,Partly Cloudy
5/28/2017,11215,4,,4,69,Partly Cloudy
5/28/2017,10005,2,2,,69,Partly Cloudy
5/28/2017,11211,2,2,,69,Partly Cloudy
5/28/2017,11215,3,,3,69,Partly Cloudy
5/28/2017,11205,4,4,,69,Partly Cloudy
5/28/2017,95070,2,2,,69,Partly Cloudy
5/28/2017,11209,3,3,,69,Partly Cloudy
5/28/2017,11576,3,3,,69,Partly Cloudy
5/28/2017,33145,4,4,,69,Partly Cloudy
5/28/2017,7306,2,2,,69,Partly Cloudy
5/28/2017,11201,4,,4,69,Partly Cloudy
5/28/2017,11201,3,,3,69,Partly Cloudy
5/28/2017,11215,3,,3,69,Partly Cloudy
5/28/2017,10033,2,2,,69,Partly Cloudy
5/28/2017,10016,3,3,,69,Partly Cloudy
5/28/2017,7072,2,2,,69,Partly Cloudy
5/28/2017,20853,1,1,,69,Partly Cloudy
5/28/2017,10341,3,3,,69,Partly Cloudy
5/28/2017,23323,2,2,,69,Partly Cloudy
5/28/2017,7029,4,4,,69,Partly Cloudy
5/28/2017,11231,3,,3,69,Partly Cloudy
5/28/2017,11215,1,1,,69,Partly Cloudy
5/28/2017,11218,6,6,,69,Partly Cloudy
5/28/2017,10002,2,,2,69,Partly Cloudy
5/28/2017,11385,4,4,,69,Partly Cloudy
5/28/2017,11213,2,2,,69,Partly Cloudy
5/28/2017,11370,2,2,,69,Partly Cloudy
5/28/2017,11201,2,,2,69,Partly Cloudy
5/30/2017,UK,3,3,,57,cloudy
5/30/2017,11201,2,,2,57,cloudy
5/30/2017,11201,2,,2,57,cloudy
5/30/2017,11201,3,3,,57,cloudy
5/30/2017,11201,3,,3,57,cloudy
5/30/2017,11201,2,,2,57,cloudy
5/30/2017,11201,3,,3,57,cloudy
5/30/2017,11201,3,,3,57,cloudy
5/30/2017,11201,2,2,,57,cloudy
5/30/2017,11769,2,2,,57,cloudy
6/1/2017,11201,3,3,,81,sunny
6/1/2017,11201,2,,2,81,sunny
6/1/2017,11201,3,,3,81,sunny
6/1/2017,Korea,1,1,,81,sunny
6/1/2017,11201,3,,3,81,sunny
6/1/2017,11201,3,,3,81,sunny
6/1/2017,11201,3,,3,81,sunny
6/1/2017,11237,1,1,,81,sunny
6/1/2017,11210,2,2,,81,sunny
6/3/2017,11201,4,,2,69,Sunny
6/3/2017,10732,2,2,,69,Sunny
6/3/2017,11215,8,,8,69,Sunny
6/3/2017,11357,1,1,,69,Sunny
6/3/2017,11385,2,2,,69,Sunny
6/3/2017,11215,3,3,,69,Sunny
6/3/2017,11238,2,2,,69,Sunny
6/3/2017,11217,2,,2,69,Sunny
6/3/2017,11232,8,8,,69,Sunny
6/3/2017,10023,4,4,,69,Sunny
6/3/2017,11372,2,2,,69,Sunny
6/3/2017,11215,3,3,,69,Sunny
6/3/2017,11201,5,3,2,69,Sunny
6/3/2017,8033,2,2,,69,Sunny
6/3/2017,11231,2,,2,69,Sunny
6/3/2017,11215,3,3,,69,Sunny
6/3/2017,8854,2,2,,69,Sunny
6/3/2017,10010,2,,2,69,Sunny
6/3/2017,11209,2,2,,69,Sunny
6/3/2017,78705,1,1,,69,Sunny
6/3/2017,11201,2,,2,69,Sunny
6/3/2017,11201,3,,3,69,Sunny
6/3/2017,10029,4,4,,69,Sunny
6/3/2017,6705,6,6,,69,Sunny
6/3/2017,11201,4,,4,69,Sunny
6/3/2017,7410,3,3,,69,Sunny
6/3/2017,11205,3,3,,69,Sunny
6/3/2017,11210,2,2,,69,Sunny
6/3/2017,11226,5,5,,69,Sunny
6/3/2017,11201,2,2,,69,Sunny
6/3/2017,11201,2,,2,69,Sunny
6/4/2017,10536,5,3,2,66,Cloudy
6/4/2017,11201,3,,3,66,Cloudy
6/4/2017,11209,2,,2,66,Cloudy
6/4/2017,14150,2,2,,66,Cloudy
6/4/2017,11201,2,,2,66,Cloudy
6/4/2017,6903,2,,2,66,Cloudy
6/4/2017,11801,2,2,,66,Cloudy
6/4/2017,10009,3,3,,66,Cloudy
6/4/2017,11225,2,2,,66,Cloudy
6/4/2017,11201,2,,2,66,Cloudy
6/4/2017,100280,5,5,,66,Cloudy
6/4/2017,11206,1,1,,66,Cloudy
6/4/2017,11201,2,,2,66,Cloudy
6/4/2017,6820,1,1,,66,Cloudy
6/4/2017,8816,1,1,,66,Cloudy
6/4/2017,11201,2,2,,66,Cloudy
6/6/2017,11201,2,2,,57,cloudy
6/6/2017,11201,3,,3,57,cloudy
6/6/2017,11201,2,,2,57,cloudy
6/6/2017,11201,2,,2,57,cloudy
6/6/2017,11201,3,3,,57,cloudy
6/6/2017,11201,2,,2,57,cloudy
6/6/2017,11201,2,,2,57,cloudy
6/6/2017,11201,3,,3,57,cloudy
6/6/2017,11201,3,3,,57,cloudy
6/6/2017,11201,4,4,,57,cloudy
6/6/2017,Brazil,1,1,,57,cloudy
6/8/2017,11215,3,3,,65,mostly cloudy
6/8/2017,10022,2,2,,65,mostly cloudy
6/8/2017,55439,2,2,,65,mostly cloudy
6/8/2017,55424,1,1,,65,mostly cloudy
6/8/2017,11201,2,2,,65,mostly cloudy
6/8/2017,11208,4,,4,65,mostly cloudy
6/8/2017,11215,2,2,,65,mostly cloudy
6/8/2017,10007,4,4,,65,mostly cloudy
6/8/2017,11201,3,,3,65,mostly cloudy
6/8/2017,11201,3,,3,65,mostly cloudy
6/8/2017,11429,3,3,,65,mostly cloudy
6/8/2017,11201,3,3,,65,mostly cloudy
6/8/2017,11423,3,,3,65,mostly cloudy
6/8/2017,11201,2,,2,65,mostly cloudy
6/8/2017,11201,1,,1,65,mostly cloudy
6/8/2017,11201,2,,2,65,mostly cloudy
6/8/2017,11561,1,1,,65,mostly cloudy
6/8/2017,unknown,1,1,,65,mostly cloudy
6/8/2017,11201,4,4,,65,mostly cloudy
6/8/2017,10023,4,4,,65,mostly cloudy
6/10/2017,11201,2,1,1,81,Sunny
6/10/2017,11226,4,4,,81,Sunny
6/10/2017,30301,10,10,,81,Sunny
6/10/2017,75252,2,2,,81,Sunny
6/10/2017,78701,1,1,,81,Sunny
6/10/2017,10023,2,,2,81,Sunny
6/10/2017,11201,2,,2,81,Sunny
6/10/2017,11217,5,5,,81,Sunny
6/10/2017,20171,2,2,,81,Sunny
6/10/2017,33647,3,3,,81,Sunny
6/10/2017,33647,5,5,,81,Sunny
6/10/2017,10023,2,2,,81,Sunny
6/10/2017,11201,2,2,,81,Sunny
6/10/2017,77379,4,4,,81,Sunny
6/10/2017,11201,3,,3,81,Sunny
6/10/2017,10003,2,,2,81,Sunny
6/10/2017,20011,5,5,,81,Sunny
6/10/2017,10003,3,3,,81,Sunny
6/10/2017,11419,4,4,,81,Sunny
6/10/2017,11238,2,,2,81,Sunny
6/10/2017,11238,2,,2,81,Sunny
6/10/2017,11206,2,,2,81,Sunny
6/10/2017,95404,4,4,,81,Sunny
6/10/2017,10002,2,1,1,81,Sunny
6/10/2017,95404,3,,3,81,Sunny
6/10/2017,11201,3,,3,81,Sunny
6/10/2017,10001,2,2,,81,Sunny
6/10/2017,11101,3,3,,81,Sunny
6/10/2017,unknown,1,1,,81,Sunny
6/11/2017,11215,3,,3,88,Mostly Sunny
6/11/2017,11231,4,,4,88,Mostly Sunny
6/11/2017,11209,4,,4,88,Mostly Sunny
6/11/2017,11201,2,2,,88,Mostly Sunny
6/11/2017,11201,4,,4,88,Mostly Sunny
6/11/2017,33989,2,2,,88,Mostly Sunny
6/11/2017,Israel,2,2,,88,Mostly Sunny
6/11/2017,11201,2,,2,88,Mostly Sunny
6/11/2017,11238,1,1,,88,Mostly Sunny
6/11/2017,19130,1,1,,88,Mostly Sunny
6/11/2017,52776,2,2,,88,Mostly Sunny
6/11/2017,7020,1,1,,88,Mostly Sunny
6/11/2017,68804,3,3,,88,Mostly Sunny
6/11/2017,11201,3,,3,88,Mostly Sunny
6/11/2017,12065,1,1,,88,Mostly Sunny
6/11/2017,10002,2,2,,88,Mostly Sunny
6/11/2017,11224,2,2,,88,Mostly Sunny
6/11/2017,11201,3,3,,88,Mostly Sunny
6/11/2017,11215,3,3,,88,Mostly Sunny
6/11/2017,10282,2,,2,88,Mostly Sunny
6/11/2017,11218,2,2,,88,Mostly Sunny
6/11/2017,11201,2,1,1,88,Mostly Sunny
6/11/2017,8003,2,2,,88,Mostly Sunny
6/11/2017,30680,6,6,,88,Mostly Sunny
6/11/2017,11201,3,,3,88,Mostly Sunny
6/11/2017,11233,2,2,,88,Mostly Sunny
6/11/2017,Germany,2,2,,88,Mostly Sunny
6/13/2017,11201,3,,3,93,sunny
6/13/2017,11201,3,,3,93,sunny
6/13/2017,11201,2,,2,93,sunny
6/13/2017,11201,2,,2,93,sunny
6/13/2017,11201,3,,3,93,sunny
6/15/2017,11201,2,1,1,73,sunny
6/15/2017,20019,5,5,,73,sunny
6/15/2017,11210,2,2,,73,sunny
6/15/2017,11201,2,,2,73,sunny
6/15/2017,11201,2,,2,73,sunny
6/15/2017,11201,2,,2,73,sunny
6/15/2017,11598,1,1,,73,sunny
6/15/2017,11201,2,1,1,73,sunny
6/15/2017,92620,4,4,,73,sunny
6/15/2017,11201,3,,3,73,sunny
6/15/2017,10128,1,1,,73,sunny
6/15/2017,11201,3,,3,73,
6/17/2017,11230,2,1,1,69,heavy rain
6/17/2017,43147,4,4,,69,heavy rain
6/17/2017,43062,2,2,,69,heavy rain
6/17/2017,11215,3,3,,69,heavy rain
6/17/2017,7002,2,2,,69,heavy rain
6/17/2017,Hong Kong,4,4,,69,heavy rain
6/17/2017,11201,2,,2,69,heavy rain
6/17/2017,11233,4,,4,69,heavy rain
6/17/2017,30339,1,1,,69,heavy rain
6/17/2017,11201,3,3,,69,heavy rain
6/17/2017,11201,2,2,,69,heavy rain
6/17/2017,11201,2,,2,69,heavy rain
6/17/2017,11201,2,1,1,69,heavy rain
6/17/2017,11233,1,1,,69,heavy rain
6/17/2017,55104,2,2,,69,heavy rain
6/17/2017,11233,1,1,,69,heavy rain
6/17/2017,11201,1,1,,69,heavy rain
6/17/2017,6089,1,1,,69,heavy rain
6/17/2017,10027,1,1,,69,heavy rain
6/17/2017,6901,1,1,,69,heavy rain
6/17/2017,7079,4,4,,69,heavy rain
6/18/2017,11201,3,3,,82,Sunny
6/18/2017,11201,3,,3,82,Sunny
6/18/2017,11201,1,,1,82,Sunny
6/18/2017,11201,3,3,,82,Sunny
6/18/2017,11201,2,,2,82,Sunny
6/18/2017,11229,2,2,,82,Sunny
6/18/2017,20817,5,5,,82,Sunny
6/18/2017,11201,4,,4,82,Sunny
6/18/2017,London,3,3,,82,Sunny
6/18/2017,11201,2,2,,82,Sunny
6/18/2017,11215,3,3,,82,Sunny
6/18/2017,11201,2,,2,82,Sunny
6/18/2017,10001,2,2,,82,Sunny
6/18/2017,11213,2,2,,82,Sunny
6/18/2017,7708,4,4,,82,Sunny
6/18/2017,11204,3,3,,82,Sunny
6/18/2017,11201,4,2,2,82,Sunny
6/18/2017,11238,3,2,1,82,Sunny
6/18/2017,11211,2,2,,82,Sunny
6/18/2017,11201,6,,6,82,Sunny
6/18/2017,11210,4,4,,82,Sunny
6/18/2017,London,1,1,,82,Sunny
6/18/2017,22151,2,2,,82,Sunny
6/18/2017,7317,2,2,,82,Sunny
6/18/2017,10023,3,3,,82,Sunny
6/18/2017,11201,5,,5,82,Sunny
6/18/2017,11214,4,,4,82,Sunny
6/18/2017,11201,3,3,,82,Sunny
6/18/2017,11201,3,3,,87,sunny
6/20/2017,11101,3,3,,87,sunny
6/20/2017,11201,3,,3,87,sunny
6/20/2017,11201,2,,2,87,sunny
6/20/2017,10001,4,4,,87,sunny
6/20/2017,11201,2,,2,87,sunny
6/20/2017,11201,4,3,1,87,sunny
6/20/2017,11206,3,,3,87,sunny
6/20/2017,11206,2,,2,87,sunny
6/20/2017,11233,4,3,,87,sunny
6/20/2017,unknown,5,5,,87,sunny
6/20/2017,Korea,,,,87,sunny
6/22/2017,11201,9,9,,78,sunny
6/22/2017,11201,2,,2,78,sunny
6/22/2017,california,2,2,,78,sunny
6/22/2017,10021,3,,3,78,sunny
6/22/2017,11201,3,3,,78,sunny
6/22/2017,11231,3,,3,78,sunny
6/22/2017,11208,2,2,,78,sunny
6/22/2017,11231,1,1,,78,sunny
6/22/2017,11201,2,2,,78,sunny
6/22/2017,11201,3,3,,78,sunny
6/22/2017,10002,1,1,,78,sunny
6/22/2017,90706,2,2,,78,sunny
6/22/2017,11228,3,3,,78,sunny
6/24/2017,Argentina,5,5,,81,Sunny
6/24/2017,11235,2,2,,81,Sunny
6/24/2017,11201,3,3,,81,Sunny
6/24/2017,11201,2,,2,81,Sunny
6/24/2017,11238,2,2,,81,Sunny
6/24/2017,11385,2,2,,81,Sunny
6/24/2017,11234,5,5,,81,Sunny
6/24/2017,11218,2,,2,81,Sunny
6/24/2017,11201,4,,4,81,Sunny
6/24/2017,10032,4,,4,81,Sunny
6/24/2017,11372,2,,2,81,Sunny
6/24/2017,7033,1,1,,81,Sunny
6/24/2017,10305,4,4,,81,Sunny
6/24/2017,11201,4,4,,81,Sunny
6/24/2017,78745,2,2,,81,Sunny
6/24/2017,11204,2,2,,81,Sunny
6/24/2017,Korea,2,2,,81,Sunny
6/24/2017,spanish,6,6,,81,Sunny
6/24/2017,11385,3,3,,81,Sunny
6/24/2017,Japan,2,2,,81,Sunny
6/24/2017,10543,2,2,,81,Sunny
6/24/2017,11201,4,,4,81,Sunny
6/24/2017,11211,6,6,,81,Sunny
6/24/2017,10024,2,,2,81,Sunny
6/24/2017,11205,4,,4,81,Sunny
6/24/2017,11215,3,3,,81,Sunny
6/24/2017,11201,7,7,,81,Sunny
6/24/2017,11106,2,2,,81,Sunny
6/24/2017,11215,2,2,,81,Sunny
6/24/2017,11201,3,,3,81,Sunny
6/25/2017,33428,2,2,,81,Sunny
6/25/2017,11238,3,,3,81,Sunny
6/25/2017,11207,3,3,,81,Sunny
6/25/2017,11236,1,1,,81,Sunny
6/25/2017,11366,4,,4,81,Sunny
6/25/2017,10012,2,2,,81,Sunny
6/25/2017,11213,3,3,,81,Sunny
6/25/2017,11211,3,3,,81,Sunny
6/25/2017,11223,1,1,,81,Sunny
6/25/2017,11220,3,3,,81,Sunny
6/25/2017,97128,2,2,,81,Sunny
6/25/2017,10003,3,,3,81,Sunny
6/25/2017,11201,2,,2,81,Sunny
6/25/2017,11201,2,,2,81,Sunny
6/25/2017,11220,4,4,,81,Sunny
6/25/2017,10020,4,4,,81,Sunny
6/25/2017,10023,5,5,,81,Sunny
6/25/2017,4102,5,5,,81,Sunny
6/25/2017,10020,8,4,4,81,Sunny
6/25/2017,11213,3,3,,81,Sunny
6/25/2017,100003,5,5,,81,Sunny
6/25/2017,11417,2,2,,81,Sunny
6/25/2017,11201,2,,2,81,Sunny
6/25/2017,11207,1,1,,81,Sunny
6/25/2017,18122,2,,2,81,Sunny
6/25/2017,11228,5,,5,81,Sunny
6/25/2017,77083,1,1,,81,Sunny
6/25/2017,11201,2,,2,81,Sunny
6/25/2017,Canada,2,2,,81,Sunny
6/25/2017,11203,5,5,,81,Sunny
6/25/2017,7039,1,1,,81,Sunny
6/25/2017,94930,3,3,,81,Sunny
6/25/2017,3227,2,2,,81,Sunny
7/6/2017,11201,2,,2,76,mostly cloudly
7/6/2017,11201,5,,5,76,mostly cloudly
7/6/2017,11211,2,2,,76,mostly cloudly
7/6/2017,11201,5,,5,76,mostly cloudly
7/6/2017,11201,4,4,,76,mostly cloudly
7/6/2017,11215,3,1,2,76,mostly cloudly
7/6/2017,11201,3,,3,76,mostly cloudly
7/6/2017,11201,4,,4,76,mostly cloudly
7/6/2017,11201,3,,3,76,mostly cloudly
7/6/2017,11201,2,,2,76,mostly cloudly
7/8/2017,11201,2,,2,85,Sunny
7/8/2017,11201,2,1,1,85,Sunny
7/8/2017,France,2,2,,85,Sunny
7/8/2017,11740,3,,3,85,Sunny
7/8/2017,11236,3,3,,85,Sunny
7/8/2017,Hong Kong,2,2,,85,Sunny
7/8/2017,11218,2,2,,85,Sunny
7/8/2017,11201,3,3,,85,Sunny
7/8/2017,10301,3,3,,85,Sunny
7/8/2017,11201,3,,3,85,Sunny
7/8/2017,11201,4,4,,85,Sunny
7/8/2017,11218,3,3,,85,Sunny
7/8/2017,11101,1,1,,85,Sunny
7/8/2017,11385,1,1,,85,Sunny
7/8/2017,Asian/no english,3,3,,85,Sunny
7/8/2017,10462,4,4,,85,Sunny
7/8/2017,11218,1,1,,85,Sunny
7/8/2017,98053,1,1,,85,Sunny
7/8/2017,17093,5,5,,85,Sunny
7/8/2017,11201,2,,2,85,Sunny
7/8/2017,10037,5,5,,85,Sunny
7/8/2017,90046,1,1,,85,Sunny
7/8/2017,11208,4,,4,85,Sunny
7/8/2017,11249,3,3,,85,Sunny
7/8/2017,11201,3,3,,85,Sunny
7/8/2017,11201,4,4,,85,Sunny
7/8/2017,11364,4,4,,85,Sunny
7/8/2017,11757,3,3,,85,Sunny
7/8/2017,Scotland,4,4,,85,Sunny
7/8/2017,11231,2,2,,85,Sunny
7/9/2017,11201,4,,4,78,Sunny
7/9/2017,11420,2,2,,78,Sunny
7/9/2017,11223,2,2,,78,Sunny
7/9/2017,11206,2,2,,78,Sunny
7/9/2017,11550,1,1,,78,Sunny
7/9/2017,11201,6,4,2,78,Sunny
7/9/2017,10013,2,2,,78,Sunny
7/9/2017,11204,4,,4,78,Sunny
7/9/2017,11203,2,2,,78,Sunny
7/9/2017,11235,4,4,,78,Sunny
7/9/2017,18966,2,2,,78,Sunny
7/9/2017,11201,2,2,,78,Sunny
7/9/2017,7306,5,5,,78,Sunny
7/9/2017,11208,6,6,,78,Sunny
7/9/2017,11370,2,2,,78,Sunny
7/9/2017,11229,6,6,,78,Sunny
7/9/2017,10002,2,2,,78,Sunny
7/9/2017,11201,2,,2,78,Sunny
7/9/2017,11201,2,,2,78,Sunny
7/9/2017,11233,1,1,,78,Sunny
7/9/2017,43215,1,1,,78,Sunny
7/11/2017,11224,1,1,,86,cloudy
7/11/2017,11213,2,2,,86,cloudy
7/11/2017,11201,3,,3,86,cloudy
7/11/2017,11231,1,1,,86,cloudy
7/11/2017,11201,6,,6,86,cloudy
7/11/2017,11201,3,,3,86,cloudy
7/11/2017,11215,3,3,,86,cloudy
7/11/2017,11221,3,3,,86,cloudy
7/11/2017,11203,3,3,,86,cloudy
7/11/2017,11201,5,,5,86,cloudy
7/11/2017,11201,3,1,2,86,cloudy
7/11/2017,11201,3,,3,86,cloudy
7/11/2017,11201,3,,3,86,cloudy
7/13/2017,Australia,1,1,,91,mostly cloudy
7/13/2017,11230,2,,2,92,mostly cloudy
7/13/2017,11220,3,3,,92,mostly cloudy
7/13/2017,11201,3,,3,92,mostly cloudy
7/13/2017,11201,2,2,,92,mostly cloudy
7/13/2017,11201,2,2,,92,mostly cloudy
7/15/2017,14850,1,1,,84,cloudy
7/15/2017,32803,1,1,,84,cloudy
7/15/2017,10032,5,5,,84,cloudy
7/15/2017,Toronto,2,2,,84,cloudy
7/15/2017,11223,2,2,,84,cloudy
7/15/2017,11201,1,1,,84,cloudy
7/15/2017,11201,5,4,1,84,cloudy
7/15/2017,11238,4,4,,84,cloudy
7/15/2017,11201,3,,3,84,cloudy
7/15/2017,11201,3,,3,84,cloudy
7/15/2017,6489,3,3,,84,cloudy
7/15/2017,11358,2,2,,84,cloudy
7/15/2017,87301,3,3,,84,cloudy
7/15/2017,10025,2,,2,84,cloudy
7/15/2017,10025,2,,2,84,cloudy
7/15/2017,11209,4,4,,84,cloudy
7/15/2017,11213,3,2,1,84,cloudy
7/15/2017,10014,2,2,,84,cloudy
7/15/2017,10013,4,4,,84,cloudy
7/15/2017,11201,3,3,,84,cloudy
7/15/2017,11372,2,2,,84,cloudy
7/15/2017,11377,3,3,,84,cloudy
7/15/2017,11201,3,,3,84,cloudy
7/15/2017,6824,3,3,,84,cloudy
7/15/2017,France,3,3,,84,cloudy
7/15/2017,10010,3,3,,84,cloudy
7/15/2017,unknown,2,2,,84,cloudy
7/15/2017,11201,4,2,2,84,cloudy
7/16/2017,11235,4,4,,81,Sunny
7/16/2017,11201,5,,5,81,Sunny
7/16/2017,10065,2,2,,81,Sunny
7/16/2017,11218,3,3,,81,Sunny
7/16/2017,19072,2,2,,81,Sunny
7/16/2017,11299,4,4,,81,Sunny
7/16/2017,10583,2,2,,81,Sunny
7/16/2017,11215,4,4,,81,Sunny
7/16/2017,11201,3,3,,81,Sunny
7/16/2017,Finland,1,1,,81,Sunny
7/16/2017,11102,2,2,,81,Sunny
7/16/2017,England,2,2,,81,Sunny
7/16/2017,11201,2,,2,81,Sunny
7/16/2017,10028,6,6,,81,Sunny
7/16/2017,France,5,5,,81,Sunny
7/16/2017,11201,2,,2,81,Sunny
7/16/2017,7607,2,2,,81,Sunny
7/16/2017,6906,3,3,,81,Sunny
7/16/2017,11373,3,3,,81,Sunny
7/16/2017,95054,3,3,,81,Sunny
7/16/2017,11385,3,3,,81,Sunny
7/16/2017,32601,3,3,,81,Sunny
7/16/2017,11201,4,4,,81,Sunny
7/18/2017,11201,6,1,5,84,Sunny
7/18/2017,11201,3,,3,84,Sunny
7/18/2017,11050,1,1,3,84,Sunny
7/18/2017,11201,7,7,3,84,Sunny
7/18/2017,11201,3,,3,84,Sunny
7/18/2017,11249,4,4,,84,Sunny
7/18/2017,11201,3,3,,84,Sunny
7/20/2017,11201,3,1,2,93,sunny
7/20/2017,11201,2,,2,93,sunny
7/20/2017,11201,2,,2,93,sunny
7/20/2017,11201,2,,2,93,sunny
7/20/2017,11260,4,,4,93,sunny
7/20/2017,11201,3,,3,93,sunny
7/22/2017,France,2,2,,87,Sunny
7/22/2017,11201,2,,2,87,Sunny
7/22/2017,20143,1,1,,87,Sunny
7/22/2017,11214,4,4,,87,Sunny
7/22/2017,11226,1,1,,87,Sunny
7/22/2017,11215,4,,4,87,Sunny
7/22/2017,20148,2,2,,87,Sunny
7/22/2017,11201,3,3,,87,Sunny
7/22/2017,11109,4,4,,87,Sunny
7/22/2017,8816,2,2,,87,Sunny
7/22/2017,33139,3,3,,87,Sunny
7/22/2017,11201,3,3,,87,Sunny
7/22/2017,11102,2,2,,87,Sunny
7/22/2017,11104,3,3,,87,Sunny
7/22/2017,11201,4,,4,87,Sunny
7/22/2017,11104,1,1,,87,Sunny
7/22/2017,10312,3,,3,87,Sunny
7/22/2017,11201,2,2,,87,Sunny
7/22/2017,10025,4,4,,87,Sunny
7/22/2017,Spain,1,1,,87,Sunny
7/22/2017,11237,2,2,,87,Sunny
7/22/2017,11377,3,3,,87,Sunny
7/22/2017,11201,3,3,,87,Sunny
7/22/2017,64123,1,1,,87,Sunny
7/22/2017,15137,1,1,,87,Sunny
7/22/2017,92126,2,2,,87,Sunny
7/22/2017,11375,5,5,,87,Sunny
7/23/2017,11232,3,,3,76,Cloudy
7/23/2017,7450,3,,3,76,Cloudy
7/23/2017,11231,2,1,1,76,Cloudy
7/23/2017,10471,3,3,,76,Cloudy
7/23/2017,15301,3,3,,76,Cloudy
7/23/2017,11109,4,,4,76,Cloudy
7/23/2017,10301,5,5,,76,Cloudy
7/23/2017,11201,2,1,1,76,Cloudy
7/23/2017,10019,4,4,,76,Cloudy
7/23/2017,11213,6,6,,76,Cloudy
7/23/2017,11220,2,,2,76,Cloudy
7/23/2017,11201,2,1,1,76,Cloudy
7/23/2017,11201,4,4,,76,Cloudy
7/23/2017,11201,4,4,,76,Cloudy
7/23/2017,11218,5,5,,76,Cloudy
7/23/2017,11233,4,4,,76,Cloudy
7/23/2017,11201,1,1,,76,Cloudy
7/23/2017,11233,2,2,,76,Cloudy
7/23/2017,11109,3,3,,76,Cloudy
7/23/2017,10009,3,3,,76,Cloudy
7/23/2017,11201,5,,5,76,Cloudy
7/23/2017,11233,3,3,,76,Cloudy
7/23/2017,11201,2,,2,76,Cloudy
7/23/2017,Argentina,3,3,,76,Cloudy
7/23/2017,10017,3,3,,76,Cloudy
7/23/2017,Japan,2,2,,76,Cloudy
7/23/2017,11596,4,4,,76,Cloudy
7/23/2017,11201,4,4,,76,Cloudy
7/23/2017,11218,3,,3,76,Cloudy
7/23/2017,11238,2,2,,76,Cloudy
7/23/2017,11201,3,,3,76,Cloudy
7/23/2017,11231,4,4,,76,Cloudy
7/23/2017,11201,2,,2,76,Cloudy
7/23/2017,6905,2,2,,76,Cloudy
7/23/2017,11204,5,5,,76,Cloudy
7/23/2017,112091,2,2,,76,Cloudy
7/23/2017,11237,3,,3,76,Cloudy
